,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
23917,372.0,391.0,0.01,428.12152326113164,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,10.1021/jp047557b,Deep4Chem,PAHs
24666,389.0,471.0,3.0,458.5500209030541,CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,COC(C)=O,10.1016/j.dyepig.2016.08.046,Deep4Chem,PAHs
43269,425.0,520.0,37.9999995,386.9231719730976,Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,C1CCOC1,10.1016/j.jlumin.2018.02.037,Deep4Chem,6p6
11210,523.0,531.0,1.0,492.4499996331074,CCC1=C(C)C2=C(c3ccc(N)c(N)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,10.1021/jo0600151,"DYES,PubMed",BODIPY
43553,476.0,585.0,89.9999976,455.99066250361125,F[B-]1(F)N2C(=C3N=c4c(c5ccccc5c5ccccc45)=[N+]31)C=Cc1ccccc12,ClCCl,10.1039/c4cs00030g,Deep4Chem,BODIPY
27706,280.0,338.0,27.0000011,387.5928984922927,COC(=O)C[C@H](N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)OC(C)(C)C)C(=O)OC,CO,10.1016/j.jphotochem.2018.11.022,Deep4Chem,5p6
46643,485.0,567.0,77.9999971,374.81880270062004,N#Cc1nc(N(Cc2ccccc2Cl)Cc2ccccc2Cl)c(C#N)nc1N(Cc1ccccc1Cl)Cc1ccccc1Cl,ClC(Cl)Cl,10.1016/j.dyepig.2017.07.055,Deep4Chem,Benz
20080,605.0,647.0,18.0,462.30000165633544,CCN(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,CCO,10.1016/j.dyepig.2014.06.021,Deep4Chem,6p6
3420,389.0,416.0,99.000001,458.3198773968623,CC(=O)OC[C@@H]1O[C@H](n2cnc3c4[n+](cnc32)CC2=CN(C)C(C)=NC2=N4)[C@@H](O)[C@H]1O,CCO,10.1016/1010-6030(94)03924-J,Deep4Chem,5p6
21433,499.0,563.0,34.000000400000005,454.40680443502754,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1,10.1016/j.dyepig.2011.05.004,Deep4Chem,Cyanine
1937,357.0,450.0,0.016,381.9543935541869,C1=Cc2ccccc2C(=Cc2ccc(-c3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc2)c2ccccc21,C1CCOC1,10.1021/jp073767n,Deep4Chem,6n6
51205,368.0,388.0,0.796,460.1625479553944,O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CCO,10.1021/jp047557b,Deep4Chem,PAHs
41807,472.0,496.0,99.000001,446.53828514484184,Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,C1CCOC1,10.1021/ol503379c,Deep4Chem,BODIPY
52229,384.0,444.0,0.1,411.72712956557643,OC1=NC(c2ccccc2)=N/C1=C\c1ccccc1,C1COCCO1,10.1016/j.tetlet.2004.06.072,Deep4Chem,5n6
29902,410.0,421.0,37.0000005,393.4498451243568,COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,C1CCCCC1,10.1016/j.dyepig.2016.08.012,Deep4Chem,Carbazole
23166,621.0,634.0,67.0000017,483.8219221907626,CCc1c(C)c2n(c1C)[B-]1(c3ccc(OC)cc3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,CC#N,10.1021/acs.orglett.7b00601,Deep4Chem,BODIPY
11291,530.0,549.0,28.000000000000004,493.4499966221676,CCC1=C(C)C2=C(c3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,10.1016/j.dyepig.2019.107842,"DYES,PubMed",BODIPY
40526,557.0,579.0,3.4000002,453.1478917042255,Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCOC(C)=O,10.1016/j.tet.2011.11.070,Deep4Chem,BODIPY
17099,550.0,587.0,3.2000002,479.44880466591695,CCCCN1C(=O)C(=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,ClCCl,10.1039/C5CP06653K,Deep4Chem,Cyanine
46819,,521.5,86.5,488.0999841813155,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,O,"10.1016/j.jlumin.2013.07.066,10.1002/anie.201901061","Deep4Chem,SMFluo,ChemFluo",Benz
22710,361.0,453.0,10.4999997,355.8228421803326,CC[N+]1(CC)C[n+]2c(C)cc(C)c(C(=O)[O-])c2[N-]1,CN(C)C=O,10.1016/j.dyepig.2018.09.005,Deep4Chem,5p6
14378,398.0,470.0,63.440001,450.0003068051694,CCCCCCCCOc1cc(/C=C/c2ccncc2)c(OCCCCCCCC)cc1/C=C/c1ccncc1,ClCCl,10.1021/ol1007263,Deep4Chem,6n6
30067,287.0,413.0,0.2,415.0664353529561,COc1cc(/C=C/C(=O)O)ccc1O,O,10.3389/fmars.2015.00098,Deep4Chem,Benz
25939,431.0,563.0,15.0000006,471.86262296553673,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3Cl)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
49863,533.0,615.0,7.000000000000001,400.84979728011206,O=C1c2cccc3c(NCc4ccccn4)c4ccccc4c(c23)C(=O)N1Cc1ccccn1,CCO,10.1016/j.dyepig.2016.11.056,Deep4Chem,Naphthalimide
51036,431.0,494.0,1.0,423.0448921378274,O=[N+]([O-])c1ccc(/C=C/N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1,10.1021/acs.joc.9b02267,ChemFluo,Acridines
49889,379.0,445.0,2.0,403.7426497940624,O=C1c2ccccc2-c2cc3ccccc3c(=O)n21,CO,10.1021/acs.joc.6b01998,Deep4Chem,6p6
50427,392.0,450.0,1.0,442.3245873936808,O=Cc1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,10.1021/acs.joc.9b02267,ChemFluo,6n6
20674,338.0,463.0,23.0000004,413.9879086401237,CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,CC#N,10.1016/j.dyepig.2009.04.006,Deep4Chem,Acridines
43050,398.0,511.0,81.9999993,383.8849090737255,Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(C(F)(F)F)cc3)cc21,ClCCl,10.1021/acs.joc.8b01924,Deep4Chem,5p6
16488,450.0,561.0,31.0000002,431.8063334962762,CCCCCCc1ccc2c3c(ccc2c1)=[O+][B-](c1ccccc1)(c1ccccc1)N(c1cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)c1)C=3,ClCCl,10.1016/j.jorganchem.2019.04.008,Deep4Chem,PAHs
46543,398.0,430.0,1.6000001,370.15679850559275,N#Cc1ccc2nc3c(O)nc(O)nc3nc2c1,ClCCCl,10.1016/j.theochem.2004.11.058,Deep4Chem,6p6
36223,435.0,493.0,43.9999998,490.2546779313991,C[N+](C)=C1C=CC(=C2N=C3Sc4cc(-c5cccs5)ccc4N3[B-](F)(F)O2)C=C1,CC#N,10.1021/acs.joc.9b00566,ChemFluo,Cyanine
23664,446.0,560.0,0.3,466.71539806851143,CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CO,10.1016/j.saa.2018.05.101,Deep4Chem,Carbazole
13300,327.0,361.0,85.0000024,488.1384656770573,CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21,ClC(Cl)Cl,10.1016/j.tetlet.2009.10.118,Deep4Chem,6n6
22911,619.0,645.0,72.0000029,507.0000903802345,CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,ClCCl,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
26020,468.0,532.0,0.3,495.02041551653235,CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,C1CCOC1,10.1016/j.saa.2018.05.101,Deep4Chem,5p6
29918,402.0,411.0,40.0000006,341.49733479708175,COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,C1CCCCC1,10.1016/j.dyepig.2016.08.012,Deep4Chem,Carbazole
40425,431.0,565.0,14.000000100000001,491.1690158753861,Cc1ccc(C(O)=Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)o1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
47020,356.0,431.0,36.000001399999995,561.066016308988,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CO,10.1016/j.jphotochem.2017.10.010,Deep4Chem,6n6
16992,477.0,558.0,25.0,468.1964458994683,CCCCN(CCCC)c1ccc2c(c1)C#CC#Cc1cc(C(F)(F)F)ccc1C#Cc1cc(c3cc1C#Cc1ccc(N(CCCC)CCCC)cc1C#CC#Cc1cc(C(F)(F)F)ccc1C#C3)C#C2,ClCCl,10.1021/jo701740n,Deep4Chem,6n6
33327,512.0,698.0,0.7000000000000001,473.7192642704737,COc1ccc(C2=CC(=c3ccc4c(c3)C=CC(=[N+](C)C)C=4)O[B-](F)(F)O2)cc1,CS(C)=O,10.1016/j.cclet.2019.04.058,Deep4Chem,6p6
22713,378.0,466.0,52.4999976,376.7452718097773,CC[N+]1(CC)C[n+]2c(c(C(=O)O)cc3cc(C)c(C)cc32)[N-]1,O,10.1016/j.dyepig.2018.09.005,Deep4Chem,5p6
2771,324.0,329.0,83.9999974,460.9999703842231,C=CCOc1ccc(-c2nc3cc(C(N=C(O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1,CC1CCCCC1,10.1016/j.jphotochem.2005.04.034,Deep4Chem,5p6
10753,428.0,500.0,98.0000019,417.897694729317,CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,c1ccccc1,10.1021/jo0110505,Deep4Chem,Benz
989,361.0,422.0,25.0,464.6403726223069,C(/C=C/c1ccc2ncnc(Nc3ccccc3)c2c1)=C\c1ccccc1,ClC(Cl)Cl,10.1021/jo500520x,Deep4Chem,6p6
34527,471.0,496.0,15.0000006,364.34526764861874,COc1ccc2c(c1)c(C#N)cc1c(OC)c(OC)c3cc(C#N)c4cc(OC)ccc4c3c12,ClC(Cl)Cl,10.1021/acs.orglett.7b00548,Deep4Chem,PAHs
41626,433.0,614.0,3.9999999,445.484486000851,Cc1ccc2nc(/C=C/c3ccc(N(C)C)cc3)c(-c3ccccc3)nc2c1,CC#N,10.1016/j.dyepig.2019.107580,Deep4Chem,6p6
41387,360.0,523.0,2.9999998999999997,444.28558901750563,Cc1ccc([C@@H]2C[C@](O)(c3ccccn3)C[C@](O)(c3ccccn3)[C@H]2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CN(C)C=O,10.1016/j.dyepig.2015.08.013,Deep4Chem,Triphenylamine
6349,338.0,423.0,33.0000013,438.5606273598312,CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,ClCCl,10.1021/jp103410x,Deep4Chem,6n6
50216,456.0,533.0,7.9999998,444.7158031342219,O=CC1=S=C(C#CC(C#Cc2ccc(C=O)s2)=Cc2ccc(C=C(C#Cc3ccc(C=O)s3)C#Cc3ccc(C=O)s3)cc2)C=C1,ClC(Cl)Cl,10.1021/ol0162264,Deep4Chem,Benz
16438,315.0,464.0,2.0,476.78976160180906,CCCCCCc1ccc(-n2c3c4cccc(OC)c4nc(-c4ccc(C)cc4)c3c3c2c2c(-c4ccc(C)cc4)nc4c(OC)cccc4c2n3-c2ccc(CCCCCC)cc2)cc1,ClC(Cl)Cl,10.1021/acs.orglett.5b03129,Deep4Chem,6p6
41696,336.0,469.0,5.0000001,415.2288344383057,Cc1cccc(-c2coc3cc(O)ccc3c2=O)c1,O,10.1039/c4cc06762b,ChemFluo,6p6
4397,415.0,502.0,85.0000024,438.02112417116064,CC(C)(C)OC(O)=NCCCN1Cc2cc3ccc4oc(-c5ccc(C#N)cc5)cc4n3c2C1=O,ClCCl,10.1002/anie.201506429,ChemFluo,5p6
10527,422.0,445.0,46.0000008,487.2738827472669,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CCCCCC,10.1016/j.dyepig.2008.10.009,Deep4Chem,Triphenylamine
53673,505.0,601.0,7.000000000000001,366.2757831681574,c1cc2c3c4c5c(cccc5cc3c1)-c1cccn1B4n1cccc1-2,ClCCl,10.1021/acs.orglett.8b02850,ChemFluo,BODIPY
19809,417.0,484.0,75.0,534.2422680822207,CCN(CC)c1ccc2cc(-c3ccc(-c4ccc(-c5cc6ccc(N(CC)CC)cc6oc5=O)cc4)cc3)c(=O)oc2c1,ClCCl,10.1016/j.jphotochem.2017.05.039,Deep4Chem,Coumarin
48840,548.0,566.0,1.7999999999999998,500.15000652883685,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,O,10.1021/ja00455a017,"Deep4Chem,DYES",Acridines
39660,612.0,666.0,67.0,473.2499907723219,Cc1cc2n(c1-c1ccc(C=O)s1)[B-](F)(F)n1c(cc(C)c1=C1C=CC=[S+]1)=C2,Cc1ccccc1,10.1021/jo502068u,"DYES,PubMed",BODIPY
23168,629.0,641.0,68.0000007,481.29133566428555,CCc1c(C)c2n(c1C)[B-]1(c3ccc(OC)cc3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,Cc1ccccc1,10.1021/acs.orglett.7b00601,Deep4Chem,BODIPY
30085,492.0,562.0,21.9999999,451.8513939877887,COc1cc(/C=C/C2=CC(/C=C/c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)=[O+][B-](F)(F)O2)ccc1O,ClCCl,10.1016/j.tet.2010.05.088,Deep4Chem,6n6
27232,328.0,520.0,0.116,410.9983294819893,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3c(Br)cc(Br)cc32)C2(/C=C/c3ccc(Cl)cc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,10.1021/jo000807+,Deep4Chem,Cyanine
39177,400.0,491.0,68.8000023,441.161970596323,Cc1cc(C2=Cc3cccc[n+]3[B-](F)(F)O2)ccc1N(C)C,ClC(Cl)Cl,10.1021/acs.joc.8b00664,Deep4Chem,6p6
52476,388.0,484.0,87.9999995,454.282542695918,Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,CO,10.1016/j.dyepig.2018.06.020,Deep4Chem,Carbazole
51202,372.0,416.0,0.197,456.1232606660339,O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,C1CCOC1,10.1021/jp047557b,Deep4Chem,PAHs
28924,410.0,490.0,2.0,429.44662261615935,COC1=C[N-]C(=C2C=CN(C3=C(F)C(F)(F)C(F)(F)C3=[F+])C=C2)S1,CS(C)=O,10.1016/j.tetlet.2007.08.086,Deep4Chem,5n6
28292,403.0,478.0,29.499998700000003,450.7855871695831,COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)N=C2O)cc1,C1COCCO1,10.1016/j.tetlet.2004.06.072,Deep4Chem,5n6
12160,366.0,413.0,100.0,518.4691430817599,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7cc(-c9ccc(C(C)(C)C)cc9)ccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,10.1007/BF00723901,Deep4Chem,6n6
46381,352.0,388.0,76.9999981,474.99989765583496,N#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,CC#N,10.1021/ol0528991,Deep4Chem,6n6
32463,306.0,469.0,3.9999999,404.99928569201427,COc1ccc(-c2ncc3ccccn23)cc1,ClC(Cl)Cl,10.1021/jo900415y,Deep4Chem,5p6
52020,352.0,444.0,75.999999,418.0011119057718,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)=O,10.1016/S1386-1425(02)00164-6,Deep4Chem,Coumarin
6672,509.0,587.0,82.9999983,444.0909082065218,CC(O)=Nc1ccc2c(c1)CCCc1c-2[o+]c2c(c1-c1ccccc1)CCCc1cc(N=C(C)O)ccc1-2,CCO,10.1002/chem.201900246,ChemFluo,6n6
40873,366.0,441.0,82.9999983,418.46914308175985,Cc1ccc(C2C3=C(CCCC3=O)Nc3c2c(=O)oc2ccccc32)cc1,CS(C)=O,10.1039/c6ra05996a,Deep4Chem,Coumarin
28253,370.0,512.0,17.0,462.30000165633544,COC(=O)c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CO,10.1039/C5NJ02839F,"ChemFluo,DYES",Acridines
33186,430.0,559.0,14.000000100000001,486.9442946752197,COc1ccc(C(O)=Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
25905,432.0,564.0,5.0000001,453.2563298334475,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(F)c(F)c(Cl)c(F)c3F)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
12496,345.0,374.0,46.9999999,457.4841195063384,CCCCC(CC)Cn1c2cc(-n3c4ccccc4c4ccccc43)ccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,C1CCOC1,10.1021/jp111333v,Deep4Chem,Carbazole
45802,366.0,443.0,3.9999999,438.9998422607333,N#CC1=C(c2ccc(-c3cccs3)s2)CCC1,CCO,10.1016/j.dyepig.2014.09.013,Deep4Chem,None
47003,358.0,417.0,69.9999988,556.5847818673518,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,C1CCOC1,10.1016/j.jphotochem.2017.10.010,Deep4Chem,6n6
43668,395.0,542.0,0.8,383.00109359361176,F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3cc(Cl)ccc3[n+]21,Cc1ccccc1,10.1016/j.jfluchem.2019.03.005,Deep4Chem,6p6
24858,356.0,489.0,0.3,451.9998529118848,CN(C)c1ccc(C#Cc2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1,CO,DOI 10.1007/s10895-011-0872-9,Deep4Chem,5n6
6333,384.0,449.0,79.0000021,454.65426634781306,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCOCC,10.1021/jp103410x,Deep4Chem,6n6
34361,470.0,563.0,27.0000011,422.5309281725863,COc1ccc2c(c1)C(C)(C)C1=[N+]2[B-](F)(F)n2cccc2-c2c1cc1n2CC=C1,O,10.1016/j.tet.2018.04.063,ChemFluo,BODIPY
9259,504.5,527.5,0.4,491.40002412319353,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,"10.1021/jo901407h,10.1007/s10895-013-1293-8","DYES,PubMed",BODIPY
37174,206.0,,14.000000000000002,442.0000331566374,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,CCO,10.1111/php.12860,PhotochemCAD,6p6
27701,280.0,334.0,25.999999000000003,428.92990288784165,COC(=O)C[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](CC(O)=N[C@@H](CC1=CCc2ccccc21)C(=O)OC)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)OC(C)(C)C,CC#N,10.1016/j.jphotochem.2018.11.022,Deep4Chem,5p6
53652,466.0,491.0,89.9999976,436.3611979892144,c1cc2c3c(c1)-c1cccc4cccc(c14)B3c1cccc3cccc-2c13,Cc1ccccc1,10.1021/acs.orglett.5b03167,Deep4Chem,PAHs
50570,434.0,645.0,0.4,462.0000642300067,O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n1c26)c3c45,CC#N,10.1021/acs.orglett.9b02332,Deep4Chem,Triphenylamine
49459,376.0,449.0,43.0,383.9999390508592,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,CO,10.1016/S1386-1425(01)00599-6,"Deep4Chem,DYES",Cyanine
20677,338.0,458.0,18.000000699999998,410.03705451175625,CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,c1ccccc1,10.1016/j.dyepig.2009.04.006,Deep4Chem,Acridines
31839,716.0,741.0,31.9999993,516.9380495311949,COc1ccc(-c2c3c4cc(C(C)(C)C)ccc4c4ccccc4c3c3n2[B-](F)(F)n2c(c4c5ccccc5c5ccc(C(C)(C)C)cc5c4c2=C2C=CC(=[O+]C)C=C2)=N3)cc1,Cc1ccccc1,10.1021/acs.joc.7b01803,Deep4Chem,BODIPY
44065,387.0,510.0,25.999999000000003,470.23443583557685,F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,C1COCCO1,10.1016/j.tet.2012.04.052,Deep4Chem,BODIPY
4894,414.0,467.0,81.9999993,462.0000642300067,CC(C)(C)c1cc2ccc3c(N(c4ccccc4)c4ccccc4)cc(N(c4ccccc4)c4ccccc4)c4ccc(c1)c2c34,ClCCl,10.1021/acs.joc.7b00685,Deep4Chem,Triphenylamine
36388,689.0,740.0,5.0000001,445.56061125818667,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,10.1039/c9ob00568d,ChemFluo,Coumarin
47041,358.0,425.0,1.0,546.0897842756548,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,10.1016/j.jphotochem.2017.10.010,Deep4Chem,6n6
32361,303.0,521.0,12.999999500000001,430.99919287811804,COc1ccc(-c2nc(-c3ccc(C)cc3)c3ccccn23)cc1,ClC(Cl)Cl,10.1021/jo900415y,Deep4Chem,5p6
41741,397.0,453.0,36.000001399999995,428.9990066054319,Cc1cccc(C)c1N1C(c2ccccc2)=Cc2cccc[n+]2[B-]1(F)F,ClCCl,10.1016/j.ica.2013.05.034,Deep4Chem,BODIPY
45614,490.0,630.0,0.35000000000000003,461.80794903592204,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CCO,10.1016/j.dyepig.2012.12.024,Deep4Chem,Triphenylamine
54219,418.0,466.0,69.9999988,388.0813592280791,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CCCCOCCCC,10.1016/j.dyepig.2015.09.016,Deep4Chem,Carbazole
18723,479.0,646.0,15.0000006,412.00142520780673,CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CN(C)C=O,10.1016/j.jqsrt.2010.09.001,Deep4Chem,PAHs
43423,340.0,459.0,3.9999999,412.00142520780673,FC(F)(F)c1ccc(-c2ncc3ccccn23)cc1,ClC(Cl)Cl,10.1021/jo900415y,Deep4Chem,5p6
23173,627.0,639.0,75.999999,482.08579894397,CCc1c(C)c2n(c1C)[B-]1(c3ccc4cc5ccccc5cc4c3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,ClCCl,10.1021/acs.orglett.7b00601,Deep4Chem,BODIPY
22069,608.0,647.0,33.0000013,503.3423755486949,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2c1c(=O)oc1cc3c(cc12)CCCN3C,ClC(Cl)Cl,10.1021/jo400783x,Deep4Chem,Coumarin
34915,388.0,468.0,6.1999999,368.1241237375587,COc1ccc2oc(=N)c(C#N)cc2c1,ClCCl,10.1016/j.dyepig.2006.01.001,Deep4Chem,Coumarin
11082,527.0,544.0,84.0,486.89998384864185,CCC1=C(C)C2=C(c3cc(NC(S)=Nc4ccccc4)cc(NC(S)=Nc4ccccc4)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,10.1021/jo0600151,"DYES,PubMed",BODIPY
37971,360.0,460.0,83.9999974,374.0993931584886,Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,CC#N,10.1016/S1386-1425(99)00200-0,Deep4Chem,5p6
44459,392.0,396.0,63.9999986,460.9999703842231,F[Si-](F)(c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,C1CCOC1,10.1021/ja001042q,Deep4Chem,PAHs
23067,506.0,534.0,9.5,453.15006312235005,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC(I)=CC1=C2C,CCO,10.1016/j.tet.2011.11.070,"Deep4Chem,PubMed",BODIPY
12356,456.0,549.0,1.2,415.8362492095249,CCCCC(CC)CN1C(=O)c2cccc3c(C#Cc4ccc(N(c5ccccc5)c5ccc(C#Cc6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,CC#N,10.1021/acs.jpcc.5b10163,Deep4Chem,Naphthalimide
43514,379.0,434.0,49.000001,499.56351945975496,FS(F)(F)(F)(F)c1ccc(C#Cc2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,Cc1ccccc1,10.1021/acs.joc.7b01972,ChemFluo,Triphenylamine
26724,345.0,405.0,64.9999976,409.9991233544684,CN=c1nc2c(c[nH]1)nc(C(=O)OC)n2Cc1ccccc1,C1COCCO1,10.1021/ja806348z,Deep4Chem,5p6
802,524.5,540.0,68.0,489.19999384485874,C#Cc1ccc(C2=C3C(C)=C(CC)C(C)=[N+]3[B-](F)(F)n3c(C)c(CC)c(C)c32)cc1,CCO,10.1002/chem.201100512,"DYES,PubMed",BODIPY
46672,333.0,398.0,63.9999986,320.00292665537705,N#Cc1nc2c[nH]c(=N)nc2n1Cc1ccccc1,CO,10.1021/ja806348z,Deep4Chem,5p6
50619,718.0,744.0,18.0,479.94997615765067,O=P1(c2ccccc2)C2=CC(=[N+]3CCCC3)C=CC2=C(c2ccccc2C(F)(F)F)c2ccc(N3CCCC3)cc21,O,10.1016/j.saa.2022.121442,"DYES,SMFluo",6n6
